filename,width,height,class,xmin,ymin,xmax,ymax,damage_type,cost
929.jpeg,224,224,No_Damage,1,44,216,193,No_Damage,0
931.jpeg,224,224,No_Damage,1,49,224,193,No_Damage,0
936.jpeg,224,224,No_Damage,1,83,224,212,No_Damage,0
937.jpeg,224,224,No_Damage,1,25,224,214,No_Damage,0
939.jpeg,224,224,No_Damage,1,45,224,224,No_Damage,0
942.jpeg,224,224,No_Damage,2,81,224,179,No_Damage,0
944.jpeg,224,224,No_Damage,1,3,224,215,No_Damage,0
949.jpeg,224,224,No_Damage,9,74,224,203,No_Damage,0
951.jpeg,224,224,No_Damage,1,31,224,199,No_Damage,0
954.jpeg,224,224,No_Damage,1,37,224,174,No_Damage,0
957.jpeg,224,224,No_Damage,1,34,224,199,No_Damage,0
963.jpeg,224,224,No_Damage,1,59,224,166,No_Damage,0
964.jpeg,224,224,No_Damage,1,42,224,183,No_Damage,0
967.jpeg,224,224,No_Damage,1,29,224,196,No_Damage,0
970.jpeg,224,224,No_Damage,1,52,224,184,No_Damage,0
971.jpeg,224,224,No_Damage,1,41,224,196,No_Damage,0
980.jpeg,224,224,No_Damage,1,1,224,224,No_Damage,0
99.jpeg,224,224,No_Damage,1,6,224,204,No_Damage,0
990.jpeg,224,224,No_Damage,3,86,224,205,No_Damage,0
992.jpeg,224,224,No_Damage,1,26,224,205,No_Damage,0
999.jpeg,224,224,No_Damage,1,45,224,209,No_Damage,0
15.jpeg,224,224,sever_damage,1,14,224,205,sever_damage,0
61.jpeg,224,224,sever_damage,1,24,224,220,sever_damage,0
62.jpeg,224,224,sever_damage,1,52,224,209,sever_damage,0
74.jpeg,224,224,sever_damage,1,53,224,224,sever_damage,0
94.jpeg,224,224,sever_damage,1,50,224,190,sever_damage,0
96.jpeg,224,224,sever_damage,1,42,224,194,sever_damage,0
1031.jpeg,224,224,severe_damage,1,37,221,198,severe_damage,5000000
1053.jpeg,224,224,severe_damage,1,31,224,201,severe_damage,6000000
1063.jpeg,224,224,severe_damage,82,131,163,176,severe_damage,7000000
1071.jpeg,224,224,severe_damage,1,9,224,224,severe_damage,4000000
1098.jpeg,224,224,severe_damage,1,1,224,208,severe_damage,4500000
1105.jpeg,224,224,severe_damage,30,1,224,201,severe_damage,6800000
1118.jpeg,224,224,severe_damage,1,26,224,222,severe_damage,5700000
1121.jpeg,224,224,severe_damage,1,5,224,178,severe_damage,3500000
114.jpeg,224,224,severe_damage,1,1,224,210,severe_damage,4200000
1142.jpeg,224,224,severe_damage,1,22,224,186,severe_damage,1000000
1143.jpeg,224,224,severe_damage,1,18,224,224,severe_damage,5000000
1150.jpeg,224,224,severe_damage,1,42,224,221,severe_damage,6000000
1159.jpeg,224,224,severe_damage,43,36,224,224,severe_damage,7000000
1169.jpeg,224,224,severe_damage,1,53,224,172,severe_damage,4000000
1188.jpeg,224,224,severe_damage,4,9,224,223,severe_damage,4500000
1197.jpeg,224,224,severe_damage,83,73,208,217,severe_damage,6800000
120.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,5700000
1210.jpeg,224,224,severe_damage,1,16,224,215,severe_damage,3500000
1218.jpeg,224,224,severe_damage,1,34,210,214,severe_damage,4200000
1236.jpeg,224,224,severe_damage,1,34,224,197,severe_damage,1000000
1247.jpeg,224,224,severe_damage,1,18,224,224,severe_damage,5000000
1250.jpeg,224,224,severe_damage,11,62,214,175,severe_damage,6000000
1260.jpeg,224,224,severe_damage,1,1,224,201,severe_damage,7000000
1263.jpeg,224,224,severe_damage,1,28,224,170,severe_damage,4000000
1268.jpeg,224,224,severe_damage,1,25,224,224,severe_damage,4500000
128.jpeg,224,224,severe_damage,1,42,224,224,severe_damage,6800000
1288.jpeg,224,224,severe_damage,1,17,196,224,severe_damage,5700000
1293.jpeg,224,224,severe_damage,1,73,224,200,severe_damage,3500000
1296.jpeg,224,224,severe_damage,1,46,197,198,severe_damage,4200000
131.jpeg,224,224,severe_damage,1,7,223,210,severe_damage,1000000
1327.jpeg,224,224,severe_damage,1,1,224,200,severe_damage,5000000
1344.jpeg,224,224,severe_damage,1,45,224,223,severe_damage,6000000
1357.jpeg,224,224,severe_damage,1,79,191,224,severe_damage,7000000
1361.jpeg,224,224,severe_damage,1,10,224,223,severe_damage,4000000
1363.jpeg,224,224,severe_damage,1,1,224,202,severe_damage,4500000
1382.jpeg,224,224,severe_damage,20,24,224,205,severe_damage,6800000
1423.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,5700000
1426.jpeg,224,224,severe_damage,1,1,224,209,severe_damage,3500000
1440.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,4200000
1441.jpeg,224,224,severe_damage,1,66,224,205,severe_damage,1000000
1456.jpeg,224,224,severe_damage,1,1,224,209,severe_damage,5000000
1461.jpeg,224,224,severe_damage,1,55,224,213,severe_damage,6000000
1470.jpeg,224,224,severe_damage,1,20,224,224,severe_damage,7000000
1480.jpeg,224,224,severe_damage,1,1,224,205,severe_damage,4000000
1483.jpeg,224,224,severe_damage,1,39,224,170,severe_damage,4500000
1486.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,6800000
1494.jpeg,224,224,severe_damage,1,40,224,186,severe_damage,5700000
154.jpeg,224,224,severe_damage,1,40,224,224,severe_damage,3500000
160.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,4200000
19.jpeg,224,224,Severe_Damage,1,1,224,224,No_Damage,1000000
211.jpeg,224,224,severe_damage,1,13,224,198,severe_damage,5000000
216.jpeg,224,224,severe_damage,1,39,216,194,severe_damage,6000000
227.jpeg,224,224,severe_damage,9,39,210,162,severe_damage,7000000
231.jpeg,224,224,severe_damage,1,7,224,223,severe_damage,4000000
242.jpeg,224,224,severe_damage,1,19,224,224,severe_damage,4500000
25.jpeg,224,224,Severe_Damage,1,13,224,224,No_Damage,6800000
251.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,5700000
272.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,3500000
273.jpeg,224,224,severe_damage,1,39,224,212,severe_damage,4200000
278.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,1000000
287.jpeg,224,224,severe_damage,1,21,224,205,severe_damage,5000000
293.jpeg,224,224,severe_damage,40,61,224,221,severe_damage,6000000
294.jpeg,224,224,severe_damage,1,1,224,202,severe_damage,7000000
297.jpeg,224,224,severe_damage,1,1,224,222,severe_damage,4000000
31.jpeg,224,224,Severe_Damage,1,44,224,212,No_Damage,4500000
315.jpeg,224,224,severe_damage,32,45,206,197,severe_damage,6800000
322.jpeg,224,224,severe_damage,1,32,224,224,severe_damage,5700000
331.jpeg,224,224,severe_damage,1,60,224,174,severe_damage,3500000
339.jpeg,224,224,severe_damage,1,49,224,188,severe_damage,4200000
344.jpeg,224,224,severe_damage,1,22,224,216,severe_damage,1000000
345.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,5000000
365.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,6000000
383.jpeg,224,224,severe_damage,1,1,224,222,severe_damage,7000000
399.jpeg,224,224,severe_damage,16,41,224,223,severe_damage,4000000
400.jpeg,224,224,severe_damage,1,51,224,193,severe_damage,4500000
416.jpeg,224,224,severe_damage,2,14,224,172,severe_damage,6800000
432.jpeg,224,224,severe_damage,1,1,224,202,severe_damage,5700000
433.jpeg,224,224,severe_damage,1,40,224,194,severe_damage,3500000
440.jpeg,224,224,severe_damage,1,1,224,204,severe_damage,4200000
479.jpeg,224,224,severe_damage,1,49,128,202,severe_damage,1000000
503.jpeg,224,224,severe_damage,1,28,224,214,severe_damage,3500000
515.jpeg,224,224,severe_damage,1,1,224,202,severe_damage,4200000
523.jpeg,224,224,severe_damage,9,14,224,223,severe_damage,1000000
53.jpeg,224,224,Severe_Damage,1,64,224,224,severe_damage,5000000
541.jpeg,224,224,severe_damage,7,30,224,198,severe_damage,6000000
542.jpeg,224,224,severe_damage,1,33,224,224,severe_damage,7000000
546.jpeg,224,224,severe_damage,1,1,224,207,severe_damage,4000000
549.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,4500000
553.jpeg,224,224,severe_damage,1,14,222,224,severe_damage,6800000
557.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,5700000
563.jpeg,224,224,severe_damage,1,21,224,201,severe_damage,3500000
567.jpeg,224,224,severe_damage,1,29,224,224,severe_damage,1000000
568.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,3500000
582.jpeg,224,224,severe_damage,1,16,224,204,severe_damage,4200000
583.jpeg,224,224,severe_damage,1,1,224,206,severe_damage,1000000
604.jpeg,224,224,severe_damage,1,10,155,165,severe_damage,5000000
605.jpeg,224,224,severe_damage,1,34,224,200,severe_damage,6000000
619.jpeg,224,224,severe_damage,1,17,224,170,severe_damage,7000000
632.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,4000000
637.jpeg,224,224,severe_damage,36,76,224,217,severe_damage,4500000
646.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,6800000
658.jpeg,224,224,severe_damage,1,24,224,199,severe_damage,5700000
671.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,3500000
690.jpeg,224,224,severe_damage,1,67,126,133,severe_damage,1000000
705.jpeg,224,224,severe_damage,1,57,224,195,severe_damage,3500000
731.jpeg,224,224,severe_damage,1,40,196,193,severe_damage,4200000
738.jpeg,224,224,severe_damage,1,49,187,182,severe_damage,1000000
744.jpeg,224,224,severe_damage,1,6,224,224,severe_damage,5000000
750.jpeg,224,224,severe_damage,1,43,224,179,severe_damage,6000000
768.jpeg,224,224,severe_damage,1,19,224,224,severe_damage,7000000
791.jpeg,224,224,severe_damage,1,1,224,203,severe_damage,4000000
830.jpeg,224,224,severe_damage,1,1,224,212,severe_damage,4500000
853.jpeg,224,224,severe_damage,1,39,224,184,severe_damage,6800000
864.jpeg,224,224,severe_damage,1,1,224,198,severe_damage,5700000
922.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,3500000
930.jpeg,224,224,severe_damage,86,1,224,152,severe_damage,1000000
952.jpeg,224,224,severe_damage,3,25,224,188,severe_damage,3500000
972.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,4200000
973.jpeg,224,224,severe_damage,1,1,224,203,severe_damage,1000000
978.jpeg,224,224,severe_damage,1,56,224,193,severe_damage,5000000
981.jpeg,224,224,severe_damage,1,20,224,203,severe_damage,6000000
994.jpeg,224,224,severe_damage,1,1,224,224,severe_damage,7000000
4.jpeg,224,224,side_damage,8,79,76,124,side_damage,4000000
1004.jpeg,224,224,tail_lamp,1,1,224,221,tail_lamp,19500
1018.jpeg,224,224,tail_lamp,1,53,96,179,tail_lamp,24500
1019.jpeg,224,224,tail_lamp,29,3,210,221,tail_lamp,22700
1028.jpeg,224,224,tail_lamp,27,1,224,224,tail_lamp,18900
1034.jpeg,224,224,tail_lamp,1,36,218,206,tail_lamp,21600
1039.jpeg,224,224,tail_lamp,1,1,178,110,tail_lamp,22800
1040.jpeg,224,224,tail_lamp,1,21,224,183,tail_lamp,19500
1060.jpeg,224,224,tail_lamp,1,1,224,171,tail_lamp,24500
1084.jpeg,224,224,tail_lamp,1,1,100,224,tail_lamp,22700
1085.jpeg,224,224,tail_lamp,1,1,165,163,tail_lamp,18900
1087.jpeg,224,224,tail_lamp,32,1,179,224,tail_lamp,21600
1088.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
1093.jpeg,224,224,tail_lamp,1,1,224,202,tail_lamp,19500
1100.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
1113.jpeg,224,224,tail_lamp,95,32,224,224,tail_lamp,22700
1127.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
1131.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,21600
1136.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
1151.jpeg,224,224,tail_lamp,1,3,224,224,tail_lamp,19500
1174.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp,24500
1191.jpeg,224,224,tail_lamp,1,49,138,167,tail_lamp,22700
1195.jpeg,224,224,tail_lamp,31,1,119,174,tail_lamp,18900
1196.jpeg,224,224,tail_lamp,26,34,164,202,tail_lamp,21600
1201.jpeg,224,224,tail_lamp,16,17,178,183,tail_lamp,22800
121.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,19500
1223.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
1228.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
1230.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
1240.jpeg,224,224,tail_lamp,125,1,224,202,tail_lamp,21600
1251.jpeg,224,224,tail_lamp,16,5,166,224,tail_lamp,22800
1256.jpeg,224,224,tail_lamp,1,1,188,224,tail_lamp,19500
1262.jpeg,224,224,tail_lamp,50,8,193,224,tail_lamp,24500
1266.jpeg,224,224,tail_lamp,1,15,224,209,tail_lamp,22700
1269.jpeg,224,224,tail_lamp,1,22,185,172,tail_lamp,18900
1275.jpeg,224,224,tail_lamp,1,1,163,224,tail_lamp,21600
1283.jpeg,224,224,tail_lamp,1,32,224,194,tail_lamp,22800
129.jpeg,224,224,tail_lamp,1,1,175,212,tail_lamp,19500
1297.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
1307.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
1312.jpeg,224,224,tail_lamp,1,16,224,224,tail_lamp,18900
1317.jpeg,224,224,tail_lamp,1,1,224,208,tail_lamp,21600
1333.jpeg,224,224,tail_lamp,1,1,223,224,tail_lamp,22800
1380.jpeg,224,224,tail_lamp,78,1,224,224,tail_lamp,19500
1400.jpeg,224,224,tail_lamp,1,1,224,223,tail_lamp,24500
1406.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
1422.jpeg,224,224,tail_lamp,1,1,102,224,tail_lamp,18900
1425.jpeg,224,224,tail_lamp,74,60,158,215,tail_lamp,21600
1427.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
1430.jpeg,224,224,tail_lamp,66,1,224,224,tail_lamp,19500
1443.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
1445.jpeg,224,224,tail_lamp,30,1,157,81,tail_lamp,22700
1446.jpeg,224,224,tail_lamp,1,29,224,224,tail_lamp,18900
1476.jpeg,224,224,tail_lamp,17,1,211,224,tail_lamp,21600
148.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
1482.jpeg,224,224,tail_lamp,1,1,222,224,tail_lamp,24500
1502.jpeg,224,224,tail_lamp,23,1,224,201,tail_lamp,22700
1503.jpeg,224,224,tail_lamp,1,17,224,184,tail_lamp,18900
1504.jpeg,224,224,tail_lamp,1,1,224,207,tail_lamp,21600
161.jpeg,224,224,tail_lamp,1,1,199,224,tail_lamp,22800
171.jpeg,224,224,tail_lamp,1,1,224,210,tail_lamp,19500
179.jpeg,224,224,tail_lamp,1,1,224,203,tail_lamp,24500
184.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
189.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
202.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,21600
208.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
23.jpeg,224,224,tail_lamp,93,1,224,186,tail_lamp,22800
236.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
247.jpeg,224,224,tail_lamp,1,1,224,199,tail_lamp,22700
249.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
274.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,21600
285.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
299.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,19500
30.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
310.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
319.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
325.jpeg,224,224,tail_lamp,1,1,224,207,tail_lamp,21600
34.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
387.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
398.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
403.jpeg,224,224,tail_lamp,1,1,209,209,tail_lamp,22700
408.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
422.jpeg,224,224,tail_lamp,1,18,224,206,tail_lamp,21600
424.jpeg,224,224,tail_lamp,108,1,224,224,tail_lamp,22800
438.jpeg,224,224,tail_lamp,1,61,135,152,tail_lamp,19500
451.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
453.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
464.jpeg,224,224,tail_lamp,1,1,224,206,tail_lamp,18900
469.jpeg,224,224,tail_lamp,1,1,224,204,tail_lamp,21600
470.jpeg,224,224,tail_lamp,1,1,185,210,tail_lamp,22800
473.jpeg,224,224,tail_lamp,83,1,224,224,tail_lamp,22800
481.jpeg,224,224,tail_lamp,1,1,224,223,tail_lamp,24500
512.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
516.jpeg,224,224,tail_lamp,1,1,224,215,tail_lamp,18900
517.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,21600
518.jpeg,224,224,tail_lamp,1,1,151,130,tail_lamp,22800
52.jpeg,224,224,tail_lamp,1,1,224,222,tail_lamp,19500
537.jpeg,224,224,tail_lamp,1,9,177,215,tail_lamp,24500
548.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
564.jpeg,224,224,tail_lamp,1,1,224,201,tail_lamp,18900
587.jpeg,224,224,tail_lamp,1,1,224,210,tail_lamp,21600
612.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
614.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
622.jpeg,224,224,tail_lamp,1,1,223,202,tail_lamp,24500
64.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
644.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
645.jpeg,224,224,tail_lamp,1,1,224,206,tail_lamp,21600
647.jpeg,224,224,tail_lamp,1,1,224,202,tail_lamp,22800
65.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,19500
651.jpeg,224,224,tail_lamp,1,1,223,223,tail_lamp,24500
670.jpeg,224,224,tail_lamp,1,11,224,224,tail_lamp,22700
691.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
692.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,21600
694.jpeg,224,224,tail_lamp,1,1,224,207,tail_lamp,22800
695.jpeg,224,224,tail_lamp,1,1,224,203,tail_lamp,22800
707.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp,24500
716.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
718.jpeg,224,224,tail_lamp,1,1,221,221,tail_lamp,18900
723.jpeg,224,224,tail_lamp,1,1,223,207,tail_lamp,21600
727.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
753.jpeg,224,224,tail_lamp,1,18,224,224,tail_lamp,19500
760.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
774.jpeg,224,224,tail_lamp,1,1,224,208,tail_lamp,22700
790.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
8.jpeg,224,224,tail_lamp,70,17,135,215,tail_lamp,21600
801.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
807.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22800
817.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp,24500
836.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp,22700
840.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
857.jpeg,224,224,tail_lamp,25,1,138,202,tail_lamp,21600
870.jpeg,224,224,tail_lamp,20,1,224,224,tail_lamp,22800
876.jpeg,224,224,tail_lamp,1,1,224,202,tail_lamp,19500
885.jpeg,224,224,tail_lamp,65,2,224,203,tail_lamp,24500
893.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
894.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,18900
899.jpeg,224,224,tail_lamp,1,1,224,135,tail_lamp,21600
902.jpeg,224,224,tail_lamp,1,17,224,224,tail_lamp,22800
905.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp,22800
95.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,24500
961.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,22700
968.jpeg,224,224,tail_lamp,113,1,224,83,tail_lamp,18900
974.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp,21600
982.jpeg,224,224,tail_lamp,1,1,224,203,tail_lamp,22800
983.jpeg,224,224,tail_lamp,1,58,224,114,tail_lamp,19500
997.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp,24500
1126.jpeg,224,224,tire_damage,1,1,224,209,tire_damage,31600
1420.jpeg,224,224,tire_damage,52,59,224,181,tire_damage,26000
265.jpeg,224,224,tire_damage,1,1,224,224,tire_damage,36000
402.jpeg,224,224,tire_damage,1,1,224,224,tire_damage,29300
919.jpeg,224,224,tire_damage,26,58,153,183,tire_damage,32000
